world,arm,logging,T,alpha,replicas,seed,reconciliation,n_obs,decl_elected,decl_reason,decl_n_warranting,decl_n_appearing,decl_n_props,decl_n_conflicts,decl_APPLICABLE,decl_OUT_OF_SCOPE,decl_AGED,decl_UNEVALUABLE,aged_inside_window,sstar_kind,n_supporting,n_contradicting,supp_seq_min,supp_seq_max,contra_seq_min,contra_seq_max,order_legible,decay_strategy,decay_better_share,decay_weight_sstar,current_strategy,current_counted,current_excluded,p2_hits,p2_total,p4_tp,p4_fp,p4_fn,p4_branch_ok,p4_returned_ok,p4_n_aged_pre_tau1,p4_branch_expected,p4b_all_excluded,p5_divergent,confusion_json
D,D-logged,logged,160,lenient,1,6,none,160,,out_of_scope_or_aged,107,0,1,1,107,0,0,53,0,B,78,8,53,158,54,140,True,s_star,0.7280220344802075,0.7280220344802075,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 107, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,lenient,1,7,none,160,,out_of_scope_or_aged,107,0,1,1,107,0,0,53,0,B,81,5,53,158,54,149,True,s_star,0.7721280315763444,0.7721280315763445,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 107, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,lenient,1,8,partial,160,,out_of_scope_or_aged,107,0,1,1,107,53,0,0,0,B,88,6,53,159,98,145,True,s_star,0.8280627300768741,0.828062730076874,s_star,107,53,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,True,"{""applicable>APPLICABLE"": 107, ""out_of_scope>OUT_OF_SCOPE"": 53}"
D,D-logged,logged,160,lenient,1,9,none,160,,out_of_scope_or_aged,107,0,1,1,107,0,0,53,0,B,94,5,53,159,91,131,True,s_star,0.8528477509321507,0.8528477509321508,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 107, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,lenient,1,10,none,160,,out_of_scope_or_aged,107,0,1,1,107,0,0,53,0,B,86,6,53,159,61,125,True,s_star,0.7906713192739871,0.7906713192739871,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 107, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,lenient,1,11,total,160,,B_blocking,120,40,2,1,120,0,40,0,0,B,90,6,53,159,59,143,True,s_star,0.8315433489298283,0.8315433489298284,s_star,107,53,0,0,0,0,0,False,True,40,APPLICABLE,True,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
D,D-logged,logged,160,lenient,1,12,partial,160,,out_of_scope_or_aged,107,0,1,1,107,53,0,0,0,B,87,3,53,159,54,129,True,s_star,0.8082195490616274,0.8082195490616275,s_star,107,53,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,True,"{""applicable>APPLICABLE"": 107, ""out_of_scope>OUT_OF_SCOPE"": 53}"
D,D-logged,logged,160,lenient,1,13,none,160,,out_of_scope_or_aged,107,0,1,1,107,0,0,53,0,B,89,4,53,159,75,92,True,s_star,0.8180274424743821,0.8180274424743822,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 107, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,lenient,1,14,none,160,,out_of_scope_or_aged,107,0,1,1,107,0,0,53,0,B,89,3,53,159,65,118,True,s_star,0.8292363199342239,0.8292363199342239,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 107, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,lenient,1,15,none,160,,out_of_scope_or_aged,107,0,1,1,107,0,0,53,0,B,84,7,53,159,58,158,True,s_star,0.7845244418723112,0.7845244418723112,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 107, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,lenient,1,16,none,160,,out_of_scope_or_aged,107,0,1,1,107,0,0,53,0,B,89,3,53,158,88,125,True,s_star,0.8094392024758179,0.809439202475818,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 107, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,lenient,1,17,none,160,,out_of_scope_or_aged,107,0,1,1,107,0,0,53,0,B,90,4,53,158,62,134,True,s_star,0.8355808762237948,0.835580876223795,s_star,107,53,0,0,53,0,0,True,True,0,UNEVALUABLE,True,True,"{""applicable>APPLICABLE"": 107, ""unevaluable>UNEVALUABLE"": 53}"
D,D-logged,logged,160,lenient,1,18,partial,160,,out_of_scope_or_aged,107,0,1,1,107,53,0,0,0,B,88,2,53,158,96,115,True,s_star,0.8297843517445962,0.8297843517445963,s_star,107,53,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,True,"{""applicable>APPLICABLE"": 107, ""out_of_scope>OUT_OF_SCOPE"": 53}"
D,D-logged,logged,160,lenient,1,19,partial,160,,out_of_scope_or_aged,107,0,1,1,107,53,0,0,0,B,84,6,53,158,72,120,True,s_star,0.7910207827681105,0.7910207827681106,s_star,107,53,0,0,0,0,0,True,True,0,OUT_OF_SCOPE,True,True,"{""applicable>APPLICABLE"": 107, ""out_of_scope>OUT_OF_SCOPE"": 53}"
D,D-logged,logged,160,lenient,1,20,total,160,,B_blocking,120,40,2,1,120,0,40,0,0,B,84,4,53,159,80,124,True,s_star,0.8022500384315363,0.8022500384315364,s_star,107,53,0,0,0,0,0,False,True,40,APPLICABLE,True,True,"{""applicable>AGED"": 40, ""applicable>APPLICABLE"": 120}"
