family,T,noise,keep,flip_p,rep,seed,model,chi_sha256,record_ceiling,signature_frac,accuracy,request_resolution_rate,unsupported_counterfactual_rate,contradicted_rate,brier_act,pause_violation_rate,deficit_inference_rate,n_steps,n_paused,n_scope
W-absence,300,0.05,0.7,0.05,2,1866514951,M0,689752ec2d69,1.0,0.699,0.9122,0.6689,0.0878,0.0676,0.0793,,0.3023,148,0,129
W-absence,300,0.05,0.7,0.05,2,1866514951,M1,689752ec2d69,1.0,0.699,0.9122,0.6689,0.0878,0.0676,0.0803,,0.3023,148,0,129
W-absence,300,0.05,0.7,0.05,2,1866514951,M2,689752ec2d69,1.0,0.699,1.0,0.75,0.0,0.0405,0.0092,,0.3023,148,0,129
W-absence,300,0.05,0.7,0.05,2,1866514951,M1+pausa,689752ec2d69,1.0,0.699,0.9122,0.6689,0.0878,0.0676,0.0803,,0.3023,148,0,129
W-absence,300,0.05,0.7,0.05,3,1985737542,M0,689752ec2d69,1.0,0.699,0.9186,0.686,0.0814,0.0523,0.1082,,0.3217,172,0,143
W-absence,300,0.05,0.7,0.05,3,1985737542,M1,689752ec2d69,1.0,0.699,0.9186,0.686,0.0814,0.0523,0.0751,,0.3217,172,0,143
W-absence,300,0.05,0.7,0.05,3,1985737542,M2,689752ec2d69,1.0,0.699,1.0,0.7616,0.0,0.0407,0.0092,,0.3217,172,0,143
W-absence,300,0.05,0.7,0.05,3,1985737542,M1+pausa,689752ec2d69,1.0,0.699,0.9186,0.686,0.0814,0.0523,0.0751,,0.3217,172,0,143
W-absence,300,0.05,0.7,0.05,4,958031233,M0,689752ec2d69,1.0,0.699,0.925,0.6875,0.075,0.05,0.0909,,0.2672,160,0,131
W-absence,300,0.05,0.7,0.05,4,958031233,M1,689752ec2d69,1.0,0.699,0.925,0.6875,0.075,0.05,0.07,,0.2672,160,0,131
W-absence,300,0.05,0.7,0.05,4,958031233,M2,689752ec2d69,1.0,0.699,1.0,0.7562,0.0,0.0375,0.0093,,0.2672,160,0,131
W-absence,300,0.05,0.7,0.05,4,958031233,M1+pausa,689752ec2d69,1.0,0.699,0.925,0.6875,0.075,0.05,0.07,,0.2672,160,0,131
W-absence,300,0.05,0.7,0.05,5,536958144,M0,689752ec2d69,1.0,0.699,0.9236,0.7014,0.0764,0.0903,0.0859,,0.2544,144,0,114
W-absence,300,0.05,0.7,0.05,5,536958144,M1,689752ec2d69,1.0,0.699,0.9236,0.7014,0.0764,0.0903,0.0711,,0.2544,144,0,114
W-absence,300,0.05,0.7,0.05,5,536958144,M2,689752ec2d69,1.0,0.699,1.0,0.7708,0.0,0.0694,0.0093,,0.2544,144,0,114
W-absence,300,0.05,0.7,0.05,5,536958144,M1+pausa,689752ec2d69,1.0,0.699,0.9236,0.7014,0.0764,0.0903,0.0711,,0.2544,144,0,114
W-absence,300,0.05,0.7,0.05,6,187434755,M0,689752ec2d69,1.0,0.699,0.9333,0.7267,0.0667,0.0533,0.0824,,0.3008,150,0,123
W-absence,300,0.05,0.7,0.05,6,187434755,M1,689752ec2d69,1.0,0.699,0.9333,0.7267,0.0667,0.0533,0.0633,,0.3008,150,0,123
W-absence,300,0.05,0.7,0.05,6,187434755,M2,689752ec2d69,1.0,0.699,1.0,0.7933,0.0,0.0467,0.0094,,0.3008,150,0,123
W-absence,300,0.05,0.7,0.05,6,187434755,M1+pausa,689752ec2d69,1.0,0.699,0.9333,0.7267,0.0667,0.0533,0.0633,,0.3008,150,0,123
W-absence,300,0.05,0.7,0.05,7,305608258,M0,689752ec2d69,1.0,0.699,0.9384,0.6438,0.0616,0.0548,0.1207,,0.3182,146,0,132
W-absence,300,0.05,0.7,0.05,7,305608258,M1,689752ec2d69,1.0,0.699,0.9384,0.6438,0.0616,0.0548,0.0593,,0.3182,146,0,132
W-absence,300,0.05,0.7,0.05,7,305608258,M2,689752ec2d69,1.0,0.699,1.0,0.7055,0.0,0.0411,0.0094,,0.3182,146,0,132
W-absence,300,0.05,0.7,0.05,7,305608258,M1+pausa,689752ec2d69,1.0,0.699,0.9384,0.6438,0.0616,0.0548,0.0593,,0.3182,146,0,132
W-absence,300,0.05,0.7,0.05,8,363801229,M0,689752ec2d69,1.0,0.699,0.9214,0.6643,0.0786,0.0714,0.0986,,0.3393,140,0,112
W-absence,300,0.05,0.7,0.05,8,363801229,M1,689752ec2d69,1.0,0.699,0.9214,0.6643,0.0786,0.0714,0.0729,,0.3393,140,0,112
W-absence,300,0.05,0.7,0.05,8,363801229,M2,689752ec2d69,1.0,0.699,1.0,0.7429,0.0,0.0429,0.0092,,0.3393,140,0,112
W-absence,300,0.05,0.7,0.05,8,363801229,M1+pausa,689752ec2d69,1.0,0.699,0.9214,0.6643,0.0786,0.0714,0.0729,,0.3393,140,0,112
W-absence,300,0.05,0.7,0.05,9,213130188,M0,689752ec2d69,1.0,0.699,0.931,0.7172,0.069,0.0276,0.1371,,0.2612,145,0,134
W-absence,300,0.05,0.7,0.05,9,213130188,M1,689752ec2d69,1.0,0.699,0.931,0.7172,0.069,0.0276,0.0652,,0.2612,145,0,134
W-absence,300,0.05,0.7,0.05,9,213130188,M2,689752ec2d69,1.0,0.699,1.0,0.7793,0.0,0.0207,0.0093,,0.2612,145,0,134
W-absence,300,0.05,0.7,0.05,9,213130188,M1+pausa,689752ec2d69,1.0,0.699,0.931,0.7172,0.069,0.0276,0.0652,,0.2612,145,0,134
W-absence,300,0.05,0.7,0.05,10,394114497,M0,689752ec2d69,1.0,0.699,0.9363,0.707,0.0637,0.0446,0.0853,,0.2687,157,0,134
W-absence,300,0.05,0.7,0.05,10,394114497,M1,689752ec2d69,1.0,0.699,0.9363,0.707,0.0637,0.0446,0.061,,0.2687,157,0,134
W-absence,300,0.05,0.7,0.05,10,394114497,M2,689752ec2d69,1.0,0.699,1.0,0.7643,0.0,0.0318,0.0094,,0.2687,157,0,134
W-absence,300,0.05,0.7,0.05,10,394114497,M1+pausa,689752ec2d69,1.0,0.699,0.9363,0.707,0.0637,0.0446,0.061,,0.2687,157,0,134
W-absence,300,0.05,0.7,0.05,11,241599616,M0,689752ec2d69,1.0,0.699,0.9341,0.7006,0.0659,0.0838,0.1158,,0.3357,167,0,143
W-absence,300,0.05,0.7,0.05,11,241599616,M1,689752ec2d69,1.0,0.699,0.9341,0.7006,0.0659,0.0838,0.0627,,0.3357,167,0,143
W-absence,300,0.05,0.7,0.05,11,241599616,M2,689752ec2d69,1.0,0.699,1.0,0.7605,0.0,0.0539,0.0094,,0.3357,167,0,143
W-absence,300,0.05,0.7,0.05,11,241599616,M1+pausa,689752ec2d69,1.0,0.699,0.9341,0.7006,0.0659,0.0838,0.0627,,0.3357,167,0,143
W-absence,300,0.05,0.7,0.05,12,625727299,M0,689752ec2d69,1.0,0.699,0.9275,0.6449,0.0725,0.087,0.1219,,0.3697,138,0,119
W-absence,300,0.05,0.7,0.05,12,625727299,M1,689752ec2d69,1.0,0.699,0.9275,0.6449,0.0725,0.087,0.068,,0.3697,138,0,119
W-absence,300,0.05,0.7,0.05,12,625727299,M2,689752ec2d69,1.0,0.699,1.0,0.7029,0.0,0.0652,0.0093,,0.3697,138,0,119
W-absence,300,0.05,0.7,0.05,12,625727299,M1+pausa,689752ec2d69,1.0,0.699,0.9275,0.6449,0.0725,0.087,0.068,,0.3697,138,0,119
W-absence,300,0.05,0.7,0.05,13,1011934722,M0,689752ec2d69,1.0,0.699,0.9134,0.6614,0.0866,0.0394,0.1017,,0.3217,127,0,115
W-absence,300,0.05,0.7,0.05,13,1011934722,M1,689752ec2d69,1.0,0.699,0.9134,0.6614,0.0866,0.0394,0.0793,,0.3217,127,0,115
W-absence,300,0.05,0.7,0.05,13,1011934722,M2,689752ec2d69,1.0,0.699,1.0,0.748,0.0,0.0236,0.0092,,0.3217,127,0,115
W-absence,300,0.05,0.7,0.05,13,1011934722,M1+pausa,689752ec2d69,1.0,0.699,0.9134,0.6614,0.0866,0.0394,0.0793,,0.3217,127,0,115
W-absence,300,0.05,0.7,0.05,14,1930522821,M0,689752ec2d69,1.0,0.699,0.961,0.7078,0.039,0.0649,0.06,,0.2574,154,0,136
W-absence,300,0.05,0.7,0.05,14,1930522821,M1,689752ec2d69,1.0,0.699,0.961,0.7078,0.039,0.0649,0.0412,,0.2574,154,0,136
W-absence,300,0.05,0.7,0.05,14,1930522821,M2,689752ec2d69,1.0,0.699,1.0,0.7403,0.0,0.0649,0.0096,,0.2574,154,0,136
W-absence,300,0.05,0.7,0.05,14,1930522821,M1+pausa,689752ec2d69,1.0,0.699,0.961,0.7078,0.039,0.0649,0.0412,,0.2574,154,0,136
W-absence,300,0.05,0.7,0.05,15,1779057028,M0,689752ec2d69,1.0,0.699,0.9184,0.6395,0.0816,0.1088,0.0981,,0.2869,147,0,122
W-absence,300,0.05,0.7,0.05,15,1779057028,M1,689752ec2d69,1.0,0.699,0.9184,0.6395,0.0816,0.1088,0.0753,,0.2869,147,0,122
W-absence,300,0.05,0.7,0.05,15,1779057028,M2,689752ec2d69,1.0,0.699,1.0,0.7211,0.0,0.0884,0.0092,,0.2869,147,0,122
W-absence,300,0.05,0.7,0.05,15,1779057028,M1+pausa,689752ec2d69,1.0,0.699,0.9184,0.6395,0.0816,0.1088,0.0753,,0.2869,147,0,122
W-absence,300,0.05,0.7,0.05,16,1093079623,M0,689752ec2d69,1.0,0.699,0.8931,0.6947,0.1069,0.0687,0.1127,,0.2768,131,0,112
W-absence,300,0.05,0.7,0.05,16,1093079623,M1,689752ec2d69,1.0,0.699,0.8931,0.6947,0.1069,0.0687,0.0955,,0.2768,131,0,112
W-absence,300,0.05,0.7,0.05,16,1093079623,M2,689752ec2d69,1.0,0.699,1.0,0.8015,0.0,0.0382,0.009,,0.2768,131,0,112
W-absence,300,0.05,0.7,0.05,16,1093079623,M1+pausa,689752ec2d69,1.0,0.699,0.8931,0.6947,0.1069,0.0687,0.0955,,0.2768,131,0,112
W-absence,300,0.05,0.7,0.05,17,1480336134,M0,689752ec2d69,1.0,0.699,0.8913,0.6232,0.1087,0.1014,0.1117,,0.3667,138,0,120
W-absence,300,0.05,0.7,0.05,17,1480336134,M1,689752ec2d69,1.0,0.699,0.8913,0.6232,0.1087,0.1014,0.097,,0.3667,138,0,120
W-absence,300,0.05,0.7,0.05,17,1480336134,M2,689752ec2d69,1.0,0.699,1.0,0.7101,0.0,0.087,0.009,,0.3667,138,0,120
W-absence,300,0.05,0.7,0.05,17,1480336134,M1+pausa,689752ec2d69,1.0,0.699,0.8913,0.6232,0.1087,0.1014,0.097,,0.3667,138,0,120
W-absence,300,0.05,0.7,0.05,18,1604599753,M0,689752ec2d69,1.0,0.699,0.9357,0.7357,0.0643,0.0857,0.092,,0.3364,140,0,107
W-absence,300,0.05,0.7,0.05,18,1604599753,M1,689752ec2d69,1.0,0.699,0.9357,0.7357,0.0643,0.0857,0.0614,,0.3364,140,0,107
W-absence,300,0.05,0.7,0.05,18,1604599753,M2,689752ec2d69,1.0,0.699,1.0,0.8,0.0,0.05,0.0094,,0.3364,140,0,107
W-absence,300,0.05,0.7,0.05,18,1604599753,M1+pausa,689752ec2d69,1.0,0.699,0.9357,0.7357,0.0643,0.0857,0.0614,,0.3364,140,0,107
W-absence,300,0.05,0.7,0.05,19,1186926216,M0,689752ec2d69,1.0,0.699,0.947,0.7152,0.053,0.053,0.0522,,0.25,151,0,124
W-absence,300,0.05,0.7,0.05,19,1186926216,M1,689752ec2d69,1.0,0.699,0.947,0.7152,0.053,0.053,0.0524,,0.25,151,0,124
W-absence,300,0.05,0.7,0.05,19,1186926216,M2,689752ec2d69,1.0,0.699,1.0,0.7682,0.0,0.0464,0.0095,,0.25,151,0,124
W-absence,300,0.05,0.7,0.05,19,1186926216,M1+pausa,689752ec2d69,1.0,0.699,0.947,0.7152,0.053,0.053,0.0524,,0.25,151,0,124
W-absence,300,0.05,0.7,0.25,0,280887694,M0,689752ec2d69,1.0,0.699,0.9315,0.6027,0.0685,0.1096,0.0694,,0.3083,146,0,120
W-absence,300,0.05,0.7,0.25,0,280887694,M1,689752ec2d69,1.0,0.699,0.9315,0.6027,0.0685,0.1096,0.0648,,0.3083,146,0,120
W-absence,300,0.05,0.7,0.25,0,280887694,M2,689752ec2d69,1.0,0.699,1.0,0.637,0.0,0.0685,0.0093,,0.3083,146,0,120
W-absence,300,0.05,0.7,0.25,0,280887694,M1+pausa,689752ec2d69,1.0,0.699,0.9315,0.6027,0.0685,0.1096,0.0648,,0.3083,146,0,120
W-absence,300,0.05,0.7,0.25,1,161820879,M0,689752ec2d69,1.0,0.699,0.9454,0.6011,0.0546,0.0765,0.0499,,0.3108,183,0,148
W-absence,300,0.05,0.7,0.25,1,161820879,M1,689752ec2d69,1.0,0.699,0.9454,0.6011,0.0546,0.0765,0.0537,,0.3108,183,0,148
W-absence,300,0.05,0.7,0.25,1,161820879,M2,689752ec2d69,1.0,0.699,1.0,0.6284,0.0,0.0492,0.0095,,0.3108,183,0,148
W-absence,300,0.05,0.7,0.25,1,161820879,M1+pausa,689752ec2d69,1.0,0.699,0.9454,0.6011,0.0546,0.0765,0.0537,,0.3108,183,0,148
W-absence,300,0.05,0.7,0.25,2,579363596,M0,689752ec2d69,1.0,0.699,0.9551,0.5962,0.0449,0.141,0.0586,,0.3237,156,0,139
W-absence,300,0.05,0.7,0.25,2,579363596,M1,689752ec2d69,1.0,0.699,0.9551,0.5962,0.0449,0.141,0.0459,,0.3237,156,0,139
W-absence,300,0.05,0.7,0.25,2,579363596,M2,689752ec2d69,1.0,0.699,1.0,0.6218,0.0,0.1154,0.0096,,0.3237,156,0,139
W-absence,300,0.05,0.7,0.25,2,579363596,M1+pausa,689752ec2d69,1.0,0.699,0.9551,0.5962,0.0449,0.141,0.0459,,0.3237,156,0,139
W-absence,300,0.05,0.7,0.25,3,999510605,M0,689752ec2d69,1.0,0.699,0.9221,0.5584,0.0779,0.1494,0.0626,,0.2891,154,0,128
W-absence,300,0.05,0.7,0.25,3,999510605,M1,689752ec2d69,1.0,0.699,0.9221,0.5584,0.0779,0.1494,0.0723,,0.2891,154,0,128
W-absence,300,0.05,0.7,0.25,3,999510605,M2,689752ec2d69,1.0,0.699,1.0,0.6104,0.0,0.0779,0.0093,,0.2891,154,0,128
W-absence,300,0.05,0.7,0.25,3,999510605,M1+pausa,689752ec2d69,1.0,0.699,0.9221,0.5584,0.0779,0.1494,0.0723,,0.2891,154,0,128
W-absence,300,0.05,0.7,0.25,4,1959969930,M0,689752ec2d69,1.0,0.699,0.9404,0.5364,0.0596,0.0993,0.0687,,0.2984,151,0,124
W-absence,300,0.05,0.7,0.25,4,1959969930,M1,689752ec2d69,1.0,0.699,0.9404,0.5364,0.0596,0.0993,0.0577,,0.2984,151,0,124
W-absence,300,0.05,0.7,0.25,4,1959969930,M2,689752ec2d69,1.0,0.699,1.0,0.5762,0.0,0.0728,0.0094,,0.2984,151,0,124
W-absence,300,0.05,0.7,0.25,4,1959969930,M1+pausa,689752ec2d69,1.0,0.699,0.9404,0.5364,0.0596,0.0993,0.0577,,0.2984,151,0,124
W-absence,300,0.05,0.7,0.25,5,1841952203,M0,689752ec2d69,1.0,0.699,0.9562,0.5766,0.0438,0.1168,0.071,,0.3175,137,0,126
W-absence,300,0.05,0.7,0.25,5,1841952203,M1,689752ec2d69,1.0,0.699,0.9562,0.5766,0.0438,0.1168,0.045,,0.3175,137,0,126
W-absence,300,0.05,0.7,0.25,5,1841952203,M2,689752ec2d69,1.0,0.699,1.0,0.5912,0.0,0.0876,0.0096,,0.3175,137,0,126
W-absence,300,0.05,0.7,0.25,5,1841952203,M1+pausa,689752ec2d69,1.0,0.699,0.9562,0.5766,0.0438,0.1168,0.045,,0.3175,137,0,126
W-absence,300,0.05,0.7,0.25,6,1189389832,M0,689752ec2d69,1.0,0.699,0.9735,0.5762,0.0265,0.1192,0.0473,,0.2857,151,0,133
W-absence,300,0.05,0.7,0.25,6,1189389832,M1,689752ec2d69,1.0,0.699,0.9735,0.5762,0.0265,0.1192,0.0312,,0.2857,151,0,133
W-absence,300,0.05,0.7,0.25,6,1189389832,M2,689752ec2d69,1.0,0.699,1.0,0.596,0.0,0.106,0.0097,,0.2857,151,0,133
W-absence,300,0.05,0.7,0.25,6,1189389832,M1+pausa,689752ec2d69,1.0,0.699,0.9735,0.5762,0.0265,0.1192,0.0312,,0.2857,151,0,133
W-absence,300,0.05,0.7,0.25,7,1610585929,M0,689752ec2d69,1.0,0.699,0.958,0.5734,0.042,0.1189,0.0808,,0.2984,143,0,124
W-absence,300,0.05,0.7,0.25,7,1610585929,M1,689752ec2d69,1.0,0.699,0.958,0.5734,0.042,0.1189,0.0436,,0.2984,143,0,124
W-absence,300,0.05,0.7,0.25,7,1610585929,M2,689752ec2d69,1.0,0.699,1.0,0.5804,0.0,0.0909,0.0096,,0.2984,143,0,124
W-absence,300,0.05,0.7,0.25,7,1610585929,M1+pausa,689752ec2d69,1.0,0.699,0.958,0.5734,0.042,0.1189,0.0436,,0.2984,143,0,124
W-absence,300,0.05,0.7,0.25,8,1483180934,M0,689752ec2d69,1.0,0.699,0.95,0.5625,0.05,0.0875,0.0625,,0.3178,160,0,129
W-absence,300,0.05,0.7,0.25,8,1483180934,M1,689752ec2d69,1.0,0.699,0.95,0.5625,0.05,0.0875,0.05,,0.3178,160,0,129
W-absence,300,0.05,0.7,0.25,8,1483180934,M2,689752ec2d69,1.0,0.699,1.0,0.5938,0.0,0.0688,0.0095,,0.3178,160,0,129
W-absence,300,0.05,0.7,0.25,8,1483180934,M1+pausa,689752ec2d69,1.0,0.699,0.95,0.5625,0.05,0.0875,0.05,,0.3178,160,0,129
W-absence,300,0.05,0.7,0.25,9,1098693319,M0,689752ec2d69,1.0,0.699,0.9222,0.5509,0.0778,0.0958,0.0738,,0.3358,167,0,137
W-absence,300,0.05,0.7,0.25,9,1098693319,M1,689752ec2d69,1.0,0.699,0.9222,0.5509,0.0778,0.0958,0.0723,,0.3358,167,0,137
W-absence,300,0.05,0.7,0.25,9,1098693319,M2,689752ec2d69,1.0,0.699,1.0,0.5868,0.0,0.0539,0.0093,,0.3358,167,0,137
W-absence,300,0.05,0.7,0.25,9,1098693319,M1+pausa,689752ec2d69,1.0,0.699,0.9222,0.5509,0.0778,0.0958,0.0723,,0.3358,167,0,137
W-absence,300,0.05,0.7,0.25,10,14853352,M0,689752ec2d69,1.0,0.699,0.9577,0.5634,0.0423,0.1197,0.0738,,0.3025,142,0,119
W-absence,300,0.05,0.7,0.25,10,14853352,M1,689752ec2d69,1.0,0.699,0.9577,0.5634,0.0423,0.1197,0.0438,,0.3025,142,0,119
W-absence,300,0.05,0.7,0.25,10,14853352,M2,689752ec2d69,1.0,0.699,1.0,0.5986,0.0,0.0986,0.0096,,0.3025,142,0,119
W-absence,300,0.05,0.7,0.25,10,14853352,M1+pausa,689752ec2d69,1.0,0.699,0.9577,0.5634,0.0423,0.1197,0.0438,,0.3025,142,0,119
W-absence,300,0.05,0.7,0.25,11,435787177,M0,689752ec2d69,1.0,0.699,0.9419,0.5419,0.0581,0.1161,0.0823,,0.3277,155,0,119
W-absence,300,0.05,0.7,0.25,11,435787177,M1,689752ec2d69,1.0,0.699,0.9419,0.5419,0.0581,0.1161,0.0565,,0.3277,155,0,119
W-absence,300,0.05,0.7,0.25,11,435787177,M2,689752ec2d69,1.0,0.699,1.0,0.5806,0.0,0.0903,0.0094,,0.3277,155,0,119
W-absence,300,0.05,0.7,0.25,11,435787177,M1+pausa,689752ec2d69,1.0,0.699,0.9419,0.5419,0.0581,0.1161,0.0565,,0.3277,155,0,119
W-absence,300,0.05,0.7,0.25,12,852805226,M0,689752ec2d69,1.0,0.699,0.9664,0.604,0.0336,0.1074,0.08,,0.2459,149,0,122
W-absence,300,0.05,0.7,0.25,12,852805226,M1,689752ec2d69,1.0,0.699,0.9664,0.604,0.0336,0.1074,0.0368,,0.2459,149,0,122
W-absence,300,0.05,0.7,0.25,12,852805226,M2,689752ec2d69,1.0,0.699,1.0,0.6174,0.0,0.0805,0.0097,,0.2459,149,0,122
W-absence,300,0.05,0.7,0.25,12,852805226,M1+pausa,689752ec2d69,1.0,0.699,0.9664,0.604,0.0336,0.1074,0.0368,,0.2459,149,0,122
W-absence,300,0.05,0.7,0.25,13,735049515,M0,689752ec2d69,1.0,0.699,0.9784,0.554,0.0216,0.1295,0.0721,,0.2984,139,0,124
W-absence,300,0.05,0.7,0.25,13,735049515,M1,689752ec2d69,1.0,0.699,0.9784,0.554,0.0216,0.1295,0.0273,,0.2984,139,0,124
W-absence,300,0.05,0.7,0.25,13,735049515,M2,689752ec2d69,1.0,0.699,1.0,0.5683,0.0,0.1151,0.0098,,0.2984,139,0,124
W-absence,300,0.05,0.7,0.25,13,735049515,M1+pausa,689752ec2d69,1.0,0.699,0.9784,0.554,0.0216,0.1295,0.0273,,0.2984,139,0,124
W-absence,300,0.05,0.7,0.25,14,1687052780,M0,689752ec2d69,1.0,0.699,0.9771,0.5878,0.0229,0.1374,0.0446,,0.3694,131,0,111
W-absence,300,0.05,0.7,0.25,14,1687052780,M1,689752ec2d69,1.0,0.699,0.9771,0.5878,0.0229,0.1374,0.0283,,0.3694,131,0,111
W-absence,300,0.05,0.7,0.25,14,1687052780,M2,689752ec2d69,1.0,0.699,1.0,0.6031,0.0,0.1221,0.0098,,0.3694,131,0,111
W-absence,300,0.05,0.7,0.25,14,1687052780,M1+pausa,689752ec2d69,1.0,0.699,0.9771,0.5878,0.0229,0.1374,0.0283,,0.3694,131,0,111
W-absence,300,0.05,0.7,0.25,15,2106937517,M0,689752ec2d69,1.0,0.699,0.9323,0.5263,0.0677,0.1203,0.0594,,0.3214,133,0,112
W-absence,300,0.05,0.7,0.25,15,2106937517,M1,689752ec2d69,1.0,0.699,0.9323,0.5263,0.0677,0.1203,0.0641,,0.3214,133,0,112
W-absence,300,0.05,0.7,0.25,15,2106937517,M2,689752ec2d69,1.0,0.699,1.0,0.5564,0.0,0.0752,0.0094,,0.3214,133,0,112
W-absence,300,0.05,0.7,0.25,15,2106937517,M1+pausa,689752ec2d69,1.0,0.699,0.9323,0.5263,0.0677,0.1203,0.0641,,0.3214,133,0,112
W-absence,300,0.05,0.7,0.25,16,1454900078,M0,689752ec2d69,1.0,0.699,0.9194,0.5645,0.0806,0.0968,0.074,,0.2453,124,0,106
W-absence,300,0.05,0.7,0.25,16,1454900078,M1,689752ec2d69,1.0,0.699,0.9194,0.5645,0.0806,0.0968,0.0745,,0.2453,124,0,106
W-absence,300,0.05,0.7,0.25,16,1454900078,M2,689752ec2d69,1.0,0.699,1.0,0.629,0.0,0.0645,0.0092,,0.2453,124,0,106
W-absence,300,0.05,0.7,0.25,16,1454900078,M1+pausa,689752ec2d69,1.0,0.699,0.9194,0.5645,0.0806,0.0968,0.0745,,0.2453,124,0,106
W-absence,300,0.05,0.7,0.25,17,1336095279,M0,689752ec2d69,1.0,0.699,0.9649,0.5789,0.0351,0.0936,0.0532,,0.2786,171,0,140
W-absence,300,0.05,0.7,0.25,17,1336095279,M1,689752ec2d69,1.0,0.699,0.9649,0.5789,0.0351,0.0936,0.0381,,0.2786,171,0,140
W-absence,300,0.05,0.7,0.25,17,1336095279,M2,689752ec2d69,1.0,0.699,1.0,0.6023,0.0,0.076,0.0097,,0.2786,171,0,140
W-absence,300,0.05,0.7,0.25,17,1336095279,M1+pausa,689752ec2d69,1.0,0.699,0.9649,0.5789,0.0351,0.0936,0.0381,,0.2786,171,0,140
W-absence,300,0.05,0.7,0.25,18,1211838176,M0,689752ec2d69,1.0,0.699,0.9716,0.6383,0.0284,0.0922,0.0289,,0.3423,141,0,111
W-absence,300,0.05,0.7,0.25,18,1211838176,M1,689752ec2d69,1.0,0.699,0.9716,0.6383,0.0284,0.0922,0.0327,,0.3423,141,0,111
W-absence,300,0.05,0.7,0.25,18,1211838176,M2,689752ec2d69,1.0,0.699,1.0,0.6525,0.0,0.0709,0.0097,,0.3423,141,0,111
W-absence,300,0.05,0.7,0.25,18,1211838176,M1+pausa,689752ec2d69,1.0,0.699,0.9716,0.6383,0.0284,0.0922,0.0327,,0.3423,141,0,111
W-absence,300,0.05,0.7,0.25,19,1361059745,M0,689752ec2d69,1.0,0.699,0.9671,0.5461,0.0329,0.1053,0.0908,,0.3023,152,0,129
W-absence,300,0.05,0.7,0.25,19,1361059745,M1,689752ec2d69,1.0,0.699,0.9671,0.5461,0.0329,0.1053,0.0363,,0.3023,152,0,129
W-absence,300,0.05,0.7,0.25,19,1361059745,M2,689752ec2d69,1.0,0.699,1.0,0.5724,0.0,0.0921,0.0097,,0.3023,152,0,129
W-absence,300,0.05,0.7,0.25,19,1361059745,M1+pausa,689752ec2d69,1.0,0.699,0.9671,0.5461,0.0329,0.1053,0.0363,,0.3023,152,0,129
W-absence,300,0.3,1.0,0.05,0,1008588583,M0,689752ec2d69,1.0,0.699,0.9164,0.7057,0.0836,0.0936,0.098,,0.3012,299,0,249
W-absence,300,0.3,1.0,0.05,0,1008588583,M1,689752ec2d69,1.0,0.699,0.9164,0.7057,0.0836,0.0936,0.0769,,0.3012,299,0,249
W-absence,300,0.3,1.0,0.05,0,1008588583,M2,689752ec2d69,1.0,0.699,1.0,0.7826,0.0,0.0702,0.0092,,0.3012,299,0,249
W-absence,300,0.3,1.0,0.05,0,1008588583,M1+pausa,689752ec2d69,1.0,0.699,0.9164,0.7057,0.0836,0.0936,0.0769,,0.3012,299,0,249
W-absence,300,0.3,1.0,0.05,1,621209190,M0,689752ec2d69,1.0,0.699,0.9331,0.6856,0.0669,0.0401,0.0955,,0.3135,299,0,252
W-absence,300,0.3,1.0,0.05,1,621209190,M1,689752ec2d69,1.0,0.699,0.9331,0.6856,0.0669,0.0401,0.0635,,0.3135,299,0,252
W-absence,300,0.3,1.0,0.05,1,621209190,M2,689752ec2d69,1.0,0.699,1.0,0.7458,0.0,0.0268,0.0094,,0.3135,299,0,252
W-absence,300,0.3,1.0,0.05,1,621209190,M1+pausa,689752ec2d69,1.0,0.699,0.9331,0.6856,0.0669,0.0401,0.0635,,0.3135,299,0,252
W-absence,300,0.3,1.0,0.05,2,237745573,M0,689752ec2d69,1.0,0.699,0.9498,0.6722,0.0502,0.0201,0.1256,,0.2989,299,0,271
W-absence,300,0.3,1.0,0.05,2,237745573,M1,689752ec2d69,1.0,0.699,0.9498,0.6722,0.0502,0.0201,0.0501,,0.2989,299,0,271
W-absence,300,0.3,1.0,0.05,2,237745573,M2,689752ec2d69,1.0,0.699,1.0,0.7191,0.0,0.0167,0.0095,,0.2989,299,0,271
W-absence,300,0.3,1.0,0.05,2,237745573,M1+pausa,689752ec2d69,1.0,0.699,0.9498,0.6722,0.0502,0.0201,0.0501,,0.2989,299,0,271
W-absence,300,0.3,1.0,0.05,3,389055716,M0,689752ec2d69,1.0,0.699,0.9298,0.6856,0.0702,0.0803,0.0682,,0.3013,299,0,239
W-absence,300,0.3,1.0,0.05,3,389055716,M1,689752ec2d69,1.0,0.699,0.9298,0.6856,0.0702,0.0803,0.0662,,0.3013,299,0,239
W-absence,300,0.3,1.0,0.05,3,389055716,M2,689752ec2d69,1.0,0.699,1.0,0.7559,0.0,0.0635,0.0093,,0.3013,299,0,239
W-absence,300,0.3,1.0,0.05,3,389055716,M1+pausa,689752ec2d69,1.0,0.699,0.9298,0.6856,0.0702,0.0803,0.0662,,0.3013,299,0,239
W-absence,300,0.3,1.0,0.05,4,1483805219,M0,689752ec2d69,1.0,0.699,0.9298,0.699,0.0702,0.0803,0.0927,,0.2915,299,0,247
W-absence,300,0.3,1.0,0.05,4,1483805219,M1,689752ec2d69,1.0,0.699,0.9298,0.699,0.0702,0.0803,0.0662,,0.2915,299,0,247
